Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
22.0,11,34526.09,2908.174166666666,5.0,4.0,19.0,3.0,13,17.0,14.74,5.0,1,938.23,24.67239039017766,17.92,2,70.15698258447321,255.36060364902082,6,255.29983043317262,2
44.0,15,17302.08,1355.84,7.0,8.0,21.0,9.0,29,16.0,29.37,12.0,,4570.87,38.15016499167732,4.0,1,67.95958721035365,55.14901708721753,4,282.47539570242884,2
23.0,2,25846.78,1909.898333333333,7.0,3.0,16.0,4.0,11,12.0,11.92,1.0,1,1.23,38.384598346702816,24.42,0,85.27657308240245,71.3467140529766,6,324.36654619795416,2
36.0,13,18214.24,1594.8533333333337,5.0,7.0,20.0,3.0,22,16.0,4.91,1.0,1,1079.55,29.14238219088112,30.83,0,23.67297843331018,49.188198807186076,2,336.62415609283715,2
38.0,0,48755.5,3801.958333333334,5.0,6.0,1.0,2.0,25,13.0,8.46,3.0,1,918.88,38.688809582007664,20.92,0,76.71479236853966,212.49111247932842,0,380.9899284854652,2
26.0,15,121274.24,9887.186666666666,2.0,7.0,10.0,2.0,7,10.0,8.22,6.0,2,844.6,27.47309142971109,27.33,0,167.4310717450765,116.80509523575869,1,944.4824996858316,2
35.0,15,6948342.0,1284.9566666666667,9.0,10.0,33.0,5.0,19,24.0,20.56,6.0,,3952.93,27.1214931377002,11.08,1,37.473474457512175,98.962215090917,0,282.0599771182375,2
25.0,12,33101.56,2989.463333333333,6.0,10.0,29.0,6.0,14,21.0,5.12,10.0,0,1507.49,37.91996024054215,12.42,1,85.50478750142938,215.362248997782,6,288.07929683412203,2
25.0,0,68171.54999999999,5489.962499999999,6.0,3.0,4.0,1.0,24,8.0,9.2,2.0,1,1049.75,27.631677606317396,21.67,0,49.23388829058462,352.37655018451346,4,417.3858115249018,2
29.0,2,146090.64,12283.22,3.0,7.0,11.0,0.0,13,9.0,5.08,1.0,1,909.23,34.537277867289504,21.75,0,0.0,272.07575524387767,0,1196.2462447561225,2
36.0,10,18426.245,1792.5204166666665,5.0,4.0,14.0,5.0,17,17.0,9.7,5.0,1,223.38,32.88951152171882,9.83,1,65.23996617222176,145.13766895118445,6,258.8744065432604,2
25.0,7,30385.56,2374.13,0.0,6.0,9.0,3.0,9,11.0,11.09,0.0,,1444.1,35.97505353530197,30.58,0,71.2615631000285,86.01964273556987,6,370.13179416440164,2
48.0,2,73639.72,6119.6433333333325,6.0,7.0,18.0,0.0,28,13.0,15.06,3.0,1,1433.03,40.646879366199,19.75,2,0.0,143.16693906811457,2,718.7973942652188,2
36.0,3,67049.66,5777.471666666667,5.0,6.0,11.0,4.0,28,15.0,17.27,8.0,1,1247.9,33.70233800370273,8.67,1,139.38857769250166,153.00354881738616,2,535.3550401567791,2
20.0,3,66484.36,5595.363333333334,3.0,3.0,26.0,3.0,23,18.0,20.77,8.0,1,1688.0,32.51681469728289,9.33,1,86.77099226007715,713.5372751225383,6,49.22806595071779,2
20.0,4,78059.36,6277.946666666668,6.0,5.0,19.0,1.0,26,13.0,11.41,5.0,1,1220.42,23.72994515911672,15.58,1,55.76222911225429,498.36070910810713,5,353.67172844630517,2
52.0,8,63383.1,5443.925,6.0,3.0,8.0,3.0,26,16.0,7.54,1.0,1,549.06,42.09151362266528,31.0,1,151.43424890220038,112.52794940459776,1,520.430301693202,2
41.0,6,25856.84,1978.736666666667,3.0,7.0,1.0,3.0,12,15.0,8.22,5.0,,586.46,25.46607027485929,17.83,0,58.726466021230685,32.275263420524034,2,356.871937224912,2
22.0,0,104183.46,8830.955,4.0,5.0,8.0,1.0,16,10.0,5.89,2.0,1,244.23,39.305730040778926,26.42,0,72.75277450470475,395.2651708201082,3,675.0775546751872,2
19.0,3,109726.13999999998,9131.845,3.0,3.0,10.0,2.0,27,15.0,9.84,5.0,1,704.91,24.42655521422008,23.75,0,138.59318513307483,575.1245207431397,3,459.46679412378546,2
43.0,9,118717.64,9885.136666666667,3.0,5.0,10.0,2.0,30,15.0,,8.0,,718.0,32.739255526138294,26.17,1,141.09080021656413,510.2266552036155,3,597.1962112464871,2
32.0,6,87605.68,7299.473333333332,5.0,7.0,19.0,3.0,29,16.0,3.65,4.0,,512.74,29.11674468850465,29.58,1,112.14880092302204,152.19037403046426,0,705.6081583798469,2
20.0,7,101399.13,8535.9275,1.0,3.0,2.0,2.0,14,6.0,4.9700000000000015,4.0,2,1061.06,42.68115924708349,24.75,0,132.67489652058006,114.2993860848862,2,856.6184673945337,2
46.0,1,110607.09,8997.2575,4.0,4.0,2.0,3.0,2,9.0,4.26,6.0,2,1174.05,24.78120207615796,22.08,0,154.8241362088844,232.17880088212982,1,752.7228129089857,2
50.0,6,160573.56,13293.13,1.0,2.0,8.0,1.0,12,3.0,2.01,4.0,2,551.26,38.73971091731583,19.83,0,121.17893736436994,386.78410634098816,2,1071.349956294642,2
31.0,11,32411.63,2752.9691666666668,8.0,7.0,6.0,2.0,6,20.0,7.78,5.0,,313.97,39.25624099228305,17.17,0,27.84830407199534,146.40543848448922,6,391.0431741101821,2
29.0,2,32842.44,2905.870000000001,5.0,3.0,5.0,3.0,21,13.0,15.08,3.0,1,1399.25,30.05794428393152,31.83,1,48.04155062934953,24.71225328673577,1,457.83319608391474,2
21.0,3,13506.895,1369.5745833333333,3.0,5.0,12.0,0.0,26,8.0,5.9700000000000015,8.0,1,945.04,24.34754947889428,6.75,1,0.0,77.57782338585838,6,349.379634947475,2
33.0,13,36926.92,3081.2433333333333,9.0,5.0,18.0,2.0,49,16.0,-0.7800000000000002,11.0,0,1996.15,34.98381100894518,14.25,1,47.07890400784423,169.4279579503122,5,371.6174713751769,2
38.0,0,3283674.0,6416.337499999999,3.0,3.0,8.0,3.0,30,11.0,14.36,9.0,1,199.04,38.529815572674586,8.67,2,161.4996802205128,104.49906061762596,2,625.6350091618613,2
52.0,3,35532.88,2874.0733333333333,8.0,6.0,11.0,2.0,19,15.0,9.21,1.0,2,448.66,32.4077009832595,23.17,2,31.82129943970088,353.3787573443157,6,192.20727654931676,2
43.0,1,61804.34,5228.361666666667,4.0,7.0,12.0,3.0,7,12.0,10.39,5.0,2,179.87,35.493839501166285,15.83,0,147.0159494621879,520.9867036750529,6,144.83351352942591,2
17.0,5,28681.95,2308.1625,4.0,6.0,6.0,2.0,22,12.0,15.05,4.0,1,1379.62,25.79484714069505,16.08,1,45.01428541303371,65.62290137486501,2,370.1790632121013,2
41.0,7,83079.72,6734.31,6.0,3.0,5.0,3.0,4,13.0,16.96,11.0,1,780.22,38.16335518882613,15.33,1,170.36409494829428,477.0240857571665,4,296.0428192945393,2
28.0,8,17570.58,1194.215,8.0,7.0,5.0,3.0,18,8.0,8.77,7.0,1,884.54,34.163451748108194,15.08,1,42.47517657869404,90.3775028588929,6,276.5688205624131,2
45.0,12,41734.76,3688.896666666667,8.0,4.0,5.0,1.0,26,10.0,11.1,2.0,1,297.64,38.39078453972248,19.75,0,19.350730948335137,167.41822785350652,3,442.12070786482496,2
26.0,10,69761.43000000001,5654.4525,6.0,3.0,8.0,2.0,27,19.0,5.17,3.0,1,535.22,28.646145977735323,26.17,0,58.41828837870677,242.28555706003948,3,524.7414045612538,2
39.0,11,59477.0,5231.416666666667,4.0,7.0,5.0,3.0,27,17.0,10.46,7.0,1,1721.85,40.44611759271706,13.58,1,147.77437402209196,97.4008077494404,2,527.9664848951345,2
35.0,5,15833.7,1362.475,5.0,3.0,13.0,2.0,16,15.0,15.02,6.0,,2536.78,34.769512105106315,12.42,1,26.25466106372264,35.89106395210381,2,324.10177498417363,2
21.0,13,17918.66,1519.2216666666666,6.0,5.0,20.0,2.0,14,10.0,11.32,5.0,1,1761.39,31.092750457866835,8.42,1,21.220022664744175,140.77794736161354,6,279.92419664030894,2
38.0,13,29143.88,2257.6566666666668,8.0,5.0,14.0,3.0,10,12.0,8.09,4.0,1,518.69,29.943776912657576,15.83,0,45.60702454682328,304.2688404395504,6,165.8898016802931,2
18.0,8,31100.49,2456.7075,3.0,4.0,3.0,4.0,9,1.0,0.67,2.0,2,872.16,26.824107793022787,25.42,0,82.70219340404603,95.53223458962331,2,317.43632200633067,2
15.0,6,27007.19,2193.5991666666664,3.0,7.0,20.0,0.0,14,10.0,16.24,5.0,1,189.0,34.18632362566905,22.33,1,0.0,136.84693443663582,0,372.5129822300309,2
52.0,10,105997.47,8711.1225,3.0,2.0,8.0,0.0,14,2.0,2.85,2.0,2,1023.62,28.93425315242845,32.33,0,0.0,97.9704081136352,1,1013.1418418863648,2
41.0,8,7901.055,797.42125,8.0,7.0,14.0,5.0,19,14.0,17.41,8.0,1,2154.6,39.58185054751655,13.08,1,24.573293167405843,85.92416429960741,6,259.24466753298674,2
41.0,12,125905.84,10306.153333333334,6.0,4.0,18.0,1.0,11,8.0,19.72,3.0,1,1416.79,25.08885284712852,18.08,1,81.12026027517106,832.8233470523293,4,386.6717260058332,2
33.0,11,12943.475,1327.6229166666667,5.0,5.0,9.0,6.0,15,12.0,10.6,6.0,1,265.36,26.65031632396744,7.25,1,45.09082980503126,129.48178536982914,6,248.1896764918063,2
25.0,10,73938.68,6438.556666666666,4.0,6.0,16.0,2.0,6,19.0,23.89,7.0,1,2596.08,30.472195660649707,11.75,1,67.3013850526706,84.36919037914664,1,732.1850912348494,2
38.0,2,32078.72,2874.226666666667,6.0,5.0,23.0,9.0,58,20.0,26.24,10.0,0,2556.12,41.04445981079174,13.08,1,146.68234657142176,48.901850829105435,2,341.83846926613955,2
25.0,14,9622.625,905.8854166666664,5.0,5.0,16.0,5.0,8,10.0,23.07,5.0,,1836.2,22.7510423598403,11.25,2,29.799562938173555,42.34797074831701,4,288.44100798017615,2
31.0,9,117566.96,9813.246666666668,3.0,6.0,12.0,1.0,27,8.0,14.54,2.0,1,1251.06,37.472700087353616,27.25,1,90.968958232902,382.2201588721201,5,788.1355495616448,2
31.0,0,9277.245,896.1037500000001,7.0,5.0,25.0,9.0,41,23.0,24.79,9.0,,3804.76,38.56930833662382,5.67,1,51.49139952821637,121.21752938322624,6,206.9014460885574,2
33.0,11,35836.84,2755.231539911478,4.0,6.0,18.0,3.0,13,17.0,3.66,4.0,1,1004.66,37.77664888309869,31.75,0,161.07848543949487,41.68894876497621,2,443.94469255071664,2
41.0,12,19700.29,1754.690833333333,8.0,4.0,15.0,4.0,25,8.0,17.75,2.0,1,15.18,34.10450344267839,19.92,1,59.95781112504877,118.76772463543048,6,286.74354757285414,2
19.0,6,19375.76,1633.6466666666663,4.0,3.0,6.0,1.0,29,21.0,10.81,4.0,1,1053.72,34.67897350098445,27.58,1,10.511618822456557,32.972502253764624,3,379.8805455904455,2
21.0,15,63861.36,5487.78,4.0,6.0,12.0,4.0,13,5.0,3.91,1.0,2,1071.97,37.90727004633869,22.58,2,150.25910536965495,195.7256243143804,4,472.79327031596466,2
38.0,10,12549.985,828.8320833333335,7.0,5.0,13.0,1.0,13,15.0,3.87,6.0,1,803.44,28.25666318559169,32.08,0,9.947697793357491,32.95892676769926,0,289.9765837722766,2
33.0,13,74192.06999999999,6200.6725,4.0,4.0,18.0,3.0,10,19.0,16.59,5.0,1,1200.73,28.73215099322421,22.08,1,101.06621551726778,380.26070346385114,4,408.74033101888114,2
20.0,2,11336.835,992.73625,4.0,6.0,14.0,6.0,30,17.0,16.44,7.0,1,177.98,32.220433556874404,14.5,1,35.56273086250209,45.3923063415084,6,308.3185877959895,2
54.0,7,83378.2,6656.1833333333325,4.0,5.0,13.0,0.0,25,5.0,2.86,1.0,1,401.7,30.19202461060181,25.83,0,0.0,557.1648605673289,4,378.4534727660045,2
40.0,15,24312.94,2040.078333333333,4.0,6.0,20.0,6.0,24,18.0,19.83,4.0,1,636.21,29.97378871300405,9.83,1,120.6661970700823,103.01999638519493,3,240.32163987805612,2
46.0,9,63068.88,5406.74,2.0,5.0,11.0,3.0,11,7.0,11.47,2.0,2,348.96,31.65007712239708,20.92,2,97.05733789386672,445.1189176926586,4,268.4977444134746,2
41.0,13,20328.25,1561.020833333333,5.0,4.0,16.0,0.0,19,20.0,14.19,5.0,1,1025.98,37.38816389011972,5.42,1,0.0,39.71997113557249,1,356.3821121977609,2
43.0,15,13838.18,1420.1816666666666,5.0,4.0,15.0,6.0,12,13.0,,7.0,1,1381.32,24.75493209738972,18.25,1,51.98653037308748,77.98397776118553,5,292.0476585323936,2
29.0,7,8514.715,525.5595833333333,10.0,7.0,22.0,6.0,21,16.0,23.04,8.0,,4403.86,31.838382203592985,9.0,1,21.48330723081389,19.826326053976334,3,271.2463250485431,2
34.0,5,95745.88,7799.823333333334,7.0,6.0,18.0,3.0,15,11.0,10.17,8.0,,738.41,41.48914137652814,21.17,1,142.28077091909554,309.0231791636168,2,578.678383250621,2
41.0,3,122618.16,10062.18,3.0,7.0,5.0,1.0,17,20.0,9.14,0.0,1,664.37,34.109549413367795,31.75,0,62.380100376912,155.20909839471886,1,1028.6288012283692,2
20.0,2,18214.08,1737.84,4.0,7.0,5.0,5.0,9,20.0,15.24,7.0,1,1581.51,27.50492640606457,12.67,1,45.83789901099672,182.01408872858974,6,235.93201226041356,2
24.0,7,35342.98,2919.248333333333,5.0,5.0,3.0,4.0,10,10.0,5.84,2.0,2,994.4,32.721572292412816,23.83,0,113.71310014586248,50.307420954031436,2,377.9043122334394,2
22.0,6,29727.93,2678.3275,6.0,6.0,14.0,1.0,25,13.0,11.87,8.0,1,1237.42,23.704902682951584,29.5,1,12.908511124600595,53.7503396071009,0,451.1738992682983,2
44.0,0,105774.57,8540.5475,5.0,5.0,16.0,2.0,25,8.0,15.38,7.0,,582.13,35.66706804142986,29.0,1,148.65553170941206,117.96781548177871,2,837.4314028088094,2
45.0,0,32570.85,2936.2375,6.0,7.0,16.0,2.0,18,18.0,16.32,5.0,1,630.27,37.63481560847408,15.67,1,50.16601482864114,130.61330894790382,3,372.84442622345495,2
44.0,13,18990.85,1531.5708333333332,6.0,6.0,30.0,8.0,19,25.0,28.71,9.0,0,2878.45,35.784073383852665,12.67,1,89.32400428782911,128.75259290686006,4,205.08048613864415,2
53.0,3,25609.04,2233.0866666666666,6.0,7.0,6.0,4.0,5,16.0,19.55,2.0,1,1121.06,36.52280047662778,18.42,1,74.36016970618577,209.65560228183097,5,219.29289467865001,2
42.0,13,29386.9,2236.9083333333333,4.0,4.0,27.0,6.0,28,15.0,13.17,12.0,1,2127.78,32.117741704320544,17.08,1,100.48637479856896,79.00013176170647,0,304.20432677305786,2
32.0,0,63197.26,5042.4383333333335,6.0,3.0,13.0,3.0,15,16.0,13.43,12.0,1,1435.94,38.84157706563276,24.08,1,148.4745434381061,542.2271696136232,6,103.542120281604,2
41.0,12,28408.97,1985.5193131955905,1.0,5.0,4.0,4.0,8,6.0,7.23,3.0,2,542.72,34.67102477129528,19.33,2,144.71509392680213,138.72626699409986,6,301.7949092168414,2
46.0,14,40019.72,3565.976666666667,4.0,7.0,3.0,0.0,10,11.0,9.48,4.0,1,805.43,31.3074499183604,32.67,0,0.0,461.03829585996994,6,185.55937080669682,2
39.0,11,13543.805,1035.6504166666666,6.0,2.0,18.0,3.0,16,17.0,13.14,4.0,1,929.03,37.60843352043668,27.67,1,30.687931843105765,43.597434578063975,0,309.27967524549695,2
26.0,8,32772.29,2485.0241666666666,7.0,7.0,10.0,0.0,30,19.0,9.11,1.0,,1012.37,30.806792422792583,30.17,1,0.0,125.89714080388063,3,382.605275862786,2
24.0,0,33475.63,3033.6358333333333,8.0,7.0,16.0,0.0,14,14.0,11.6,6.0,1,666.72,30.62703527952928,22.92,1,0.0,75.68256784092539,1,467.681015492408,2
30.0,11,11944.675,1010.3895833333332,5.0,7.0,6.0,3.0,28,14.0,13.82,4.0,1,886.94,27.405090769137587,32.17,0,19.874066759308626,73.6398528051723,5,287.52503876885237,2
45.0,0,17012088.0,7079.4325,4.0,7.0,10.0,1.0,29,15.0,10.06,0.0,1,1203.57,26.89672337131073,17.17,2,38.05343998378457,607.0838914763855,4,332.80591853983003,2
37.0,8,19427.14,1404.928333333333,4.0,6.0,16.0,6.0,29,15.0,11.4,7.0,1,696.13,24.9063940415977,10.67,1,75.2887289458905,85.19124596260214,6,270.0128584248407,2
15.0,9,46340.67,3969.7225,8.0,7.0,13.0,5.0,26,17.0,17.42,11.0,,791.45,25.788778098996502,11.92,1,111.96092753108172,28.777028872063646,1,496.2342935968546,2
26.0,2,26649.48,2040.79,4.0,6.0,4.0,4.0,23,20.0,7.49,7.0,,496.59,28.324742962606848,24.17,0,73.10945320729726,134.14247969373957,3,256.8270670989632,2
20.0,6,17844.19,1723.0158333333331,4.0,6.0,14.0,4.0,27,20.0,3.59,4.0,1,84.95,35.00067361222284,22.75,1,53.39852232555625,71.36228288932955,3,307.5407781184475,2
22.0,12,59978.52,4847.21,6.0,7.0,13.0,0.0,5,10.0,4.54,2.0,1,479.07,40.96599963642181,29.67,0,0.0,203.48352425688444,0,541.2374757431155,2
50.0,2,31080.36,2394.03,8.0,4.0,6.0,1.0,27,13.0,8.92,5.0,1,512.07,31.53409004451415,32.42,0,19.6561400460888,132.386821040558,6,377.3600389133532,2
33.0,2,21884.21,1630.684166666667,3.0,7.0,9.0,0.0,21,9.0,1.99,5.0,,847.15,24.87564009197897,28.25,0,0.0,206.44077359060228,6,246.62764307606446,2
21.0,15,56971.5,4846.625,7.0,7.0,17.0,3.0,21,9.0,10.53,8.0,1,154.46,38.01873600532291,24.33,2,134.4941086770282,153.8041474190663,2,446.3642439039055,2
32.0,9,108134.07,8779.1725,5.0,3.0,15.0,0.0,22,19.0,19.29,5.0,1,198.06,26.71236086915612,24.08,1,0.0,349.63685545736274,3,788.2803945426373,2
22.0,15,71843.52,5836.96,7.0,6.0,10.0,0.0,27,11.0,13.82,8.0,1,369.7,35.48566837188163,13.08,2,0.0,74.2496915327587,2,759.4463084672414,2
15.0,12,17171.56,1204.9633333333334,6.0,3.0,16.0,3.0,12,17.0,10.25,8.0,1,146.6,30.488261635327312,9.08,1,27.0538731649946,133.11695479775543,6,250.3255053705833,2
17.0,1,7679964.0,883.3225000000001,7.0,9.0,29.0,8.0,47,22.0,24.94,8.0,0,3632.72,26.33064914489784,13.75,2,51.8800907439149,78.47601736826377,5,237.9761418878213,2
44.0,1,33410.45,3059.2041666666664,4.0,6.0,19.0,0.0,27,15.0,10.91,1.0,1,693.39,26.863581640548087,27.58,1,0.0,265.68055951260953,6,330.2398571540571,2
41.0,1,51884.96,4490.746666666667,6.0,4.0,10.0,0.0,17,15.0,8.98,10.0,,811.42,28.83268004372978,16.42,1,0.0,143.33104551915957,2,555.7436211475072,2
56.0,11,21111055.0,1318.27125,4.0,3.0,13.0,1.0,10,18.0,3.75,3.0,1,921.57,34.84941610395136,18.75,0,5.748475833624722,0.0,1,356.6584515719553,2
38.0,10,48518.88,4213.24,7.0,9.0,25.0,5.0,17,25.0,-2.52,11.0,0,3771.66,31.14862965033538,12.67,1,117.95045246540958,383.3721244400936,4,190.00142309449683,2
35.0,6,20299.4,1757.6166666666668,9.0,6.0,22.0,6.0,48,16.0,28.12,10.0,0,3917.82,37.53935264796496,2.17,1,75.77365520391602,19.61626725637488,1,320.3717442063758,2
38.0,1,20758.37,1458.8641666666665,0.0,5.0,11.0,4.0,28,10.0,9.91,2.0,2,1328.24,30.775828713117114,31.25,0,53.704970011066,135.25737396046733,6,246.92407269513333,2
46.0,4,89057.64,7318.47,5.0,3.0,10.0,2.0,14,20.0,6.32,3.0,,600.66,27.420509201918968,33.0,0,75.72074704799104,540.630823228431,4,385.495429723578,2
31.0,11,32411.63,2752.9691666666668,8.0,7.0,6.0,2.0,6,20.0,7.78,5.0,1,313.97,23.95777924315372,17.08,0,27.84830407199534,299.8288092280772,6,237.6198033665942,2
54.0,2,37171.29,3231.6075,1.0,6.0,1.0,4.0,2,2.0,4.48,8.0,2,103.82,29.62124682336127,32.17,0,64.24998249329886,32.95568602880904,1,465.95508147789207,2
45.0,0,51548.56,4193.713333333333,8.0,5.0,8.0,4.0,30,9.0,6.98,7.0,1,382.14,38.552931903279145,16.08,0,92.04786673224876,65.66505985429835,0,501.65840674678617,2
27.0,8,32424.34,2561.028333333333,3.0,5.0,5.0,0.0,13,17.0,10.46,4.0,1,159.9,38.723137049253566,18.5,2,0.0,282.09381326573816,6,264.00902006759515,2
31.0,3,167860.16,13773.346666666665,3.0,7.0,4.0,2.0,1,9.0,11.19,4.0,2,706.55,41.38297612575678,23.33,0,218.3282681812423,162.95820030667062,1,1236.0481981787539,2
56.0,7,17510.865,1277.2387500000002,7.0,4.0,10.0,4.0,18,16.0,1.0,3.0,1,1053.65,37.034139284477206,28.5,0,38.06957540911874,89.20889803260224,5,280.44540155827906,2
44.0,12,150625.48,12336.123333333337,4.0,5.0,12.0,2.0,9,6.0,7.36,7.0,2,898.13,35.490485129293475,25.75,0,169.08397078710755,213.08651604334892,1,1091.441846502877,2
31.0,3,35452.34,3209.361666666666,7.0,6.0,12.0,2.0,25,14.0,19.97,7.0,1,1442.31,31.05606489458857,15.92,1,46.37675344123117,91.60430164735013,2,432.9551115780852,2
45.0,2,80011.64,6824.636666666666,7.0,6.0,18.0,4.0,9,16.0,17.8,8.0,1,792.92,32.829385021800825,5.25,1,154.5616136463086,152.3304417692819,1,615.5716112510761,2
43.0,3,7309.6,573.1333333333333,4.0,6.0,29.0,3.0,20,20.0,8.39,4.0,1,2111.68,24.374895027971448,15.67,1,15.236930390065073,40.53231583989247,6,291.54408710337583,2
15.0,7,7871.81,763.9841666666667,7.0,10.0,33.0,3.0,45,20.0,7.22,7.0,1,1953.63,39.281966895414406,20.08,1,10.13245254860697,19.586525463486296,1,286.67943865457335,2
46.0,7,45848.86,3672.738333333333,8.0,5.0,11.0,2.0,26,10.0,16.37,4.0,,945.68,33.06396838263461,23.75,1,50.622854785493566,223.21262646083218,3,353.4383520870076,2
19.0,14,87795.78,7325.315,0.0,6.0,8.0,0.0,10,11.0,2.59,2.0,2,448.95,34.49874494358982,29.92,0,0.0,122.2615603196072,2,860.2699396803928,2
37.0,1,75503.88,6513.990000000002,3.0,5.0,15.0,2.0,23,13.0,17.02,5.0,,1427.65,27.16924515350305,10.67,1,125.72198878863789,169.92686820449362,5,635.7501430068686,2
46.0,14,68375.37,5914.947499999998,6.0,3.0,17.0,1.0,20,13.0,7.56,1.0,1,804.61,32.96389552466341,30.58,2,38.40824349011482,46.75372596674119,1,746.3327805431439,2
22.0,14,17570.26,1352.6874920045211,6.0,5.0,31.0,5.0,32,21.0,20.25,8.0,0,3150.5,26.12156944797316,14.42,1,149.64144832309955,90.2387915801663,6,277.23943475887984,2
42.0,10,16955.24,1634.523386546429,7.0,5.0,19.0,2.0,11,20.0,19.2,1.0,1,714.71,30.199029491449533,17.58,1,84.64285174667768,21.53392835098093,1,362.6301666892455,2
29.0,9,20194.19,1774.8491666666666,5.0,7.0,19.0,0.0,6,14.0,7.85,7.0,1,189.79,40.49626314723699,29.17,2,0.0,129.10843305844057,6,338.37648360822607,2
53.0,3,31460.89,2480.7408333333333,3.0,4.0,2.0,1.0,7,4.0,13.43,3.0,,661.01,29.57290321649909,28.0,0,23.86391354085298,132.60334170846608,3,351.6068280840143,2
54.0,7,28893.09,2295.7575,4.0,1.0,11.0,0.0,11,2.0,4.98,1.0,2,224.36,38.94258629701561,22.5,0,0.0,85.71733143385252,3,403.8584185661475,2
37.0,12,17818.53,1430.8774999999996,5.0,6.0,11.0,2.0,7,9.0,8.6,4.0,2,1452.64,25.79832457056467,23.92,0,26.56169245905744,127.51510753067659,4,259.010950010266,2
35.0,1,9597.79,955.8158333333334,6.0,5.0,6.0,3.0,23,10.0,14.42,4.0,,289.1,38.27470947791232,29.08,1,23.11748685618762,13.260670498400064,1,299.2034259787457,2
46.0,3,43742.01,3792.1675,2.0,6.0,12.0,0.0,11,11.0,8.69,5.0,2,59.06,29.54697787457772,18.17,0,0.0,46.94779973625534,2,582.2689502637447,2
45.0,6,80966.81999999999,6680.235,8.0,4.0,12.0,4.0,17,10.0,2.02,3.0,1,340.06,27.403255596607107,16.42,0,207.0684257830546,81.50466190729429,1,619.450412309651,2
22.0,2,27767.57,2355.964166666666,5.0,7.0,20.0,0.0,19,15.0,9.81,4.0,,1262.27,40.4121184873209,23.17,1,0.0,120.57465037127486,3,375.02176629539184,2
19.0,5,35322.24,2805.52,5.0,5.0,6.0,3.0,11,3.0,10.51,2.0,2,907.76,26.35641781024561,30.58,0,61.72578801827049,289.1629964238448,6,219.66321555788474,2
38.0,2,13050.62,1090.5516666666667,7.0,7.0,20.0,2.0,21,19.0,19.98,3.0,1,1005.81,24.386148098235694,19.42,1,11.092094272894569,82.53687455333475,6,305.42619784043734,2
39.0,15,34126.19,2619.849166666667,5.0,7.0,10.0,3.0,6,14.0,10.51,6.0,1,963.43,36.44310336787815,12.08,1,50.647099028062655,217.95442183482072,4,263.3833958037833,2
41.0,15,42776.51,3278.709166666667,4.0,4.0,3.0,0.0,6,11.0,-2.55,2.0,2,152.77,29.06517118704028,21.75,0,0.0,293.94078090444293,6,323.9301357622238,2
30.0,2,141816.36,12003.03,3.0,6.0,12.0,0.0,0,9.0,9.2,0.0,2,532.62,38.37184766878194,30.75,0,0.0,437.61794093805474,2,1012.6850590619451,2
30.0,12,57864.6,4559.05,7.0,7.0,13.0,3.0,10,12.0,17.16,4.0,1,539.17,33.63496076406318,31.17,1,75.02216000848023,158.93029726257302,4,491.95254272894687,2
44.0,10,15451.69,1271.6408333333334,6.0,7.0,19.0,6.0,11,10.0,19.55,8.0,1,1620.67,37.253080476253054,12.83,1,40.91557147568817,93.60318811722269,6,282.6453237404225,2
35.0,13,22410.53,2071.5441666666666,7.0,5.0,14.0,2.0,7,16.0,11.51,0.0,1,33.85,38.00831781249711,29.17,1,31.839414299400783,101.55736044432928,6,363.7576419229366,2
18.0,5,28681.95,2308.1625,5.0,7.0,6.0,2.0,22,15.0,15.05,6.0,1,1379.62,31.10671823530234,16.42,1,45.01428541303371,204.55560518526403,6,271.2463594017023,2
37.0,9,34989.38,3211.7816666666663,4.0,3.0,9.0,3.0,1,10.0,11.28,4.0,,957.58,31.78915228613468,25.83,0,84.11593622346284,245.5673782656009,6,281.49485217760287,2
15.0,3,60532.5,4892.375,6.0,3.0,5.0,4.0,5,17.0,,8.0,1,1475.77,38.80497237705672,6.25,1,158.02883710490437,458.63999253432814,6,162.5686703607675,2
26.0,2,26976.43,2525.035833333333,7.0,7.0,7.0,4.0,30,10.0,15.26,3.0,,426.03,36.30671063087647,24.83,1,62.53029961087679,88.9147021133381,5,381.0585816091185,2
38.0,8,18102.96,1267.063842996978,5.0,5.0,18.0,5.0,6,8.0,12.79,10.0,1,99.73,35.07819034012574,9.92,1,116.32708885865064,134.20458062015757,5,228.2424875242137,2
47.0,3,105816.45,8977.0375,4.0,3.0,11.0,1.0,23,12.0,11.37,4.0,1,1342.14,37.02939909993928,20.17,1,79.49597160314157,425.129142036101,3,653.0786363607576,2
39.0,10,33749.25,2640.4375,5.0,7.0,3.0,2.0,20,13.0,5.16,3.0,,753.63,35.930434371437194,25.25,0,41.832060318555534,20.81343949629324,1,441.3982501851512,2
45.0,12,28805.34,2309.445,8.0,3.0,5.0,2.0,13,19.0,7.02,0.0,1,796.45,36.87521357972804,32.42,0,47.195122926112205,140.14213810403038,6,333.60723896985746,2
